ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYRO_Y,GYRO_X,GYRO_Z,COUNT
-23.980814,35.971222,923.261353,213.333328,-353.333344,-392.500000,-0.630032,-0.350018,-0.630032,113
-47.961628,23.980814,887.290100,206.666672,-357.777771,-390.000000,-0.350018,-0.210010,0.000000,114
-47.961628,47.961628,899.280518,211.111115,-353.333344,-392.500000,-0.350018,-0.070004,-0.490025,115
0.000000,0.000000,839.328491,211.111115,-355.555542,-390.000000,-0.630032,0.000000,-0.210010,116
-35.971222,11.990407,875.299744,215.555557,-353.333344,-392.500000,-1.190060,-0.280014,-0.280014,117
-47.961628,47.961628,911.270935,211.111115,-362.222229,-387.500000,-0.770038,-0.070004,-0.140007,118
-47.961628,35.971222,875.299744,213.333328,-353.333344,-392.500000,-0.420021,0.070004,-0.140007,119
-47.961628,0.000000,863.309326,208.888885,-357.777771,-387.500000,-0.630032,0.280014,-0.210010,120
-71.942444,0.000000,899.280518,213.333328,-353.333344,-392.500000,-1.120056,0.700035,0.000000,121
-143.884888,23.980814,911.270935,213.333328,-357.777771,-392.500000,-0.350018,0.700035,1.050053,122
-71.942444,59.952034,899.280518,211.111115,-353.333344,-395.000000,-0.350018,0.350018,-0.140007,123
-23.980814,0.000000,911.270935,213.333328,-353.333344,-387.500000,-0.490025,0.350018,-1.050053,124
-47.961628,35.971222,911.270935,213.333328,-357.777771,-390.000000,-0.560028,0.070004,-0.490025,125
-23.980814,47.961628,887.290100,213.333328,-351.111115,-395.000000,-0.350018,0.560028,-0.840042,126
-23.980814,23.980814,911.270935,213.333328,-351.111115,-395.000000,-0.350018,0.630032,-0.140007,127
-71.942444,0.000000,911.270935,211.111115,-362.222229,-387.500000,-0.420021,0.490025,-1.050053,128
-59.952034,23.980814,935.251770,215.555557,-355.555542,-392.500000,-0.070004,0.350018,0.000000,129
-95.923256,0.000000,935.251770,213.333328,-362.222229,-392.500000,-0.560028,0.070004,-0.700035,130
-83.932854,23.980814,899.280518,213.333328,-353.333344,-395.000000,-0.770038,0.210010,-0.840042,131
-71.942444,0.000000,911.270935,215.555557,-357.777771,-387.500000,-0.490025,0.560028,-0.840042,132
-47.961628,0.000000,899.280518,208.888885,-355.555542,-392.500000,-0.700035,0.280014,-0.420021,133
-47.961628,23.980814,887.290100,208.888885,-357.777771,-392.500000,-0.980049,0.070004,-0.980049,134
-83.932854,23.980814,923.261353,217.777771,-355.555542,-395.000000,-0.840042,-0.350018,-0.770038,135
-167.865707,23.980814,887.290100,208.888885,-362.222229,-390.000000,-1.750087,-0.770038,-0.700035,136
-83.932854,23.980814,899.280518,213.333328,-355.555542,-397.500000,-1.820091,-0.630032,0.000000,137
-95.923256,23.980814,887.290100,211.111115,-362.222229,-390.000000,-1.540077,-0.560028,-0.070004,138
-59.952034,23.980814,923.261353,213.333328,-355.555542,-392.500000,-2.170109,-1.400070,0.910046,139
-23.980814,0.000000,911.270935,211.111115,-355.555542,-390.000000,-1.610080,-1.540077,1.540077,140
-47.961628,11.990407,875.299744,208.888885,-357.777771,-390.000000,-2.240112,-1.120056,0.700035,141
-95.923256,0.000000,839.328491,213.333328,-355.555542,-392.500000,-2.030102,-1.470073,1.190060,142
-59.952034,23.980814,899.280518,208.888885,-355.555542,-392.500000,-2.030102,-1.330067,1.330067,143
-23.980814,23.980814,911.270935,206.666672,-360.000000,-387.500000,-1.400070,-1.050053,0.000000,144
-59.952034,47.961628,911.270935,211.111115,-353.333344,-392.500000,-1.820091,-0.770038,-0.210010,145
-95.923256,23.980814,863.309326,208.888885,-353.333344,-387.500000,-1.190060,-0.560028,-0.560028,146
-47.961628,23.980814,899.280518,213.333328,-353.333344,-392.500000,-1.330067,-0.070004,-0.280014,147
-47.961628,0.000000,911.270935,213.333328,-362.222229,-387.500000,-1.190060,-0.070004,-0.910046,148
-47.961628,0.000000,923.261353,213.333328,-357.777771,-395.000000,-1.050053,0.070004,-1.260063,149
-143.884888,0.000000,911.270935,208.888885,-355.555542,-392.500000,-0.350018,-0.070004,-1.190060,150
-107.913666,11.990407,911.270935,211.111115,-353.333344,-397.500000,-0.420021,0.000000,-1.260063,151
-47.961628,95.923256,911.270935,211.111115,-357.777771,-390.000000,-0.140007,0.070004,-0.840042,152
-23.980814,47.961628,899.280518,213.333328,-355.555542,-392.500000,-0.070004,-0.070004,-0.980049,153
0.000000,47.961628,887.290100,211.111115,-362.222229,-390.000000,-0.560028,0.140007,-0.770038,154
11.990407,11.990407,899.280518,213.333328,-353.333344,-395.000000,-0.910046,-0.070004,-1.190060,155
-23.980814,0.000000,863.309326,211.111115,-360.000000,-387.500000,-1.400070,-0.140007,-0.280014,156
-47.961628,23.980814,899.280518,215.555557,-351.111115,-392.500000,-1.470073,0.280014,-0.560028,157
-23.980814,0.000000,863.309326,211.111115,-355.555542,-387.500000,-1.540077,0.000000,-0.910046,158
-47.961628,11.990407,911.270935,208.888885,-355.555542,-392.500000,-1.890095,-0.280014,-0.980049,159
-23.980814,0.000000,911.270935,208.888885,-360.000000,-387.500000,-1.960098,-0.210010,-0.700035,160
-23.980814,23.980814,899.280518,211.111115,-351.111115,-395.000000,-2.240112,-0.210010,-0.840042,161
-71.942444,0.000000,887.290100,208.888885,-357.777771,-387.500000,-2.240112,-0.070004,-0.910046,162
-35.971222,11.990407,875.299744,215.555557,-353.333344,-395.000000,-2.030102,-0.840042,-0.840042,163
-23.980814,23.980814,911.270935,211.111115,-357.777771,-392.500000,-2.380119,-0.280014,-1.540077,164
-71.942444,11.990407,899.280518,215.555557,-351.111115,-392.500000,-1.890095,-0.140007,-1.680084,165
0.000000,23.980814,887.290100,211.111115,-360.000000,-390.000000,-1.680084,-0.350018,-1.680084,166
-47.961628,11.990407,935.251770,211.111115,-355.555542,-392.500000,-1.750087,-0.070004,-1.260063,167
-23.980814,-23.980814,887.290100,208.888885,-357.777771,-390.000000,-1.680084,0.070004,-1.470073,168
-23.980814,23.980814,923.261353,213.333328,-355.555542,-395.000000,-1.190060,-0.420021,-0.980049,169
0.000000,23.980814,911.270935,211.111115,-357.777771,-387.500000,-0.910046,-0.210010,-1.190060,170
-47.961628,11.990407,911.270935,213.333328,-351.111115,-397.500000,-1.330067,-0.560028,-1.540077,171
-119.904068,23.980814,887.290100,208.888885,-357.777771,-385.000000,-1.190060,-0.070004,-1.120056,172
-95.923256,23.980814,863.309326,213.333328,-353.333344,-395.000000,-0.840042,0.000000,-1.260063,173
0.000000,47.961628,863.309326,213.333328,-360.000000,-385.000000,-1.190060,0.000000,-0.700035,174
-35.971222,0.000000,887.290100,211.111115,-357.777771,-392.500000,-1.960098,-0.560028,-1.540077,175
-23.980814,23.980814,911.270935,215.555557,-353.333344,-390.000000,-2.730137,-0.840042,-1.680084,176
-59.952034,11.990407,911.270935,211.111115,-353.333344,-395.000000,-2.590130,-0.420021,-0.980049,177
-71.942444,0.000000,911.270935,204.444443,-357.777771,-387.500000,-2.030102,-0.070004,-1.680084,178
-59.952034,11.990407,899.280518,211.111115,-355.555542,-395.000000,-2.380119,-0.210010,-1.750087,179
-23.980814,0.000000,887.290100,208.888885,-360.000000,-390.000000,-1.750087,-0.210010,-1.260063,180
0.000000,35.971222,887.290100,215.555557,-353.333344,-392.500000,-1.050053,0.000000,-1.610080,181
-23.980814,0.000000,863.309326,211.111115,-355.555542,-387.500000,-1.260063,-0.210010,-0.770038,182
-59.952034,35.971222,911.270935,213.333328,-357.777771,-395.000000,-1.470073,-0.350018,-0.910046,183
-71.942444,11.990407,899.280518,208.888885,-357.777771,-392.500000,-1.610080,-0.420021,-0.700035,184
-47.961628,-23.980814,863.309326,215.555557,-353.333344,-392.500000,-1.610080,-0.280014,0.490025,185
-47.961628,23.980814,887.290100,211.111115,-362.222229,-387.500000,-1.120056,-0.420021,0.000000,186
-47.961628,23.980814,911.270935,213.333328,-353.333344,-397.500000,-1.190060,0.210010,-0.700035,187
-47.961628,23.980814,887.290100,208.888885,-357.777771,-390.000000,-0.910046,-0.210010,-0.350018,188
0.000000,0.000000,935.251770,213.333328,-353.333344,-390.000000,-0.700035,-0.070004,-0.840042,189
-23.980814,0.000000,899.280518,208.888885,-357.777771,-385.000000,-0.560028,-0.280014,-0.560028,190
-47.961628,23.980814,911.270935,211.111115,-355.555542,-395.000000,0.070004,-0.630032,0.490025,191
-47.961628,11.990407,887.290100,211.111115,-362.222229,-390.000000,0.420021,-0.840042,0.630032,192
-71.942444,23.980814,935.251770,208.888885,-353.333344,-392.500000,-0.840042,-0.700035,-1.260063,193
-35.971222,11.990407,923.261353,211.111115,-355.555542,-387.500000,-2.030102,-0.560028,-2.380119,194
0.000000,0.000000,911.270935,215.555557,-355.555542,-397.500000,-2.730137,-0.490025,-2.520126,195
-59.952034,11.990407,935.251770,211.111115,-357.777771,-390.000000,-2.870144,-0.420021,-2.660133,196
-119.904068,23.980814,887.290100,213.333328,-355.555542,-390.000000,-2.800140,-0.840042,-1.820091,197
-71.942444,35.971222,887.290100,211.111115,-360.000000,-390.000000,-2.660133,-0.280014,-1.680084,198
-71.942444,23.980814,935.251770,213.333328,-351.111115,-395.000000,-2.800140,-1.330067,-1.680084,199
-71.942444,23.980814,911.270935,213.333328,-355.555542,-387.500000,-2.450123,-1.540077,-0.910046,200
-71.942444,0.000000,935.251770,211.111115,-355.555542,-392.500000,-2.310116,-1.470073,-0.350018,201
-47.961628,59.952034,911.270935,208.888885,-357.777771,-390.000000,-1.890095,-2.450123,-0.280014,202
-23.980814,47.961628,839.328491,213.333328,-357.777771,-392.500000,-1.330067,-3.570179,0.070004,203
-59.952034,23.980814,899.280518,213.333328,-357.777771,-387.500000,1.890095,-2.870144,1.820091,204
-47.961628,23.980814,935.251770,213.333328,-353.333344,-392.500000,-1.470073,-1.610080,0.420021,205
-35.971222,35.971222,911.270935,208.888885,-364.444458,-387.500000,-2.310116,-1.750087,0.980049,206
