ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_X,GYRO_Y,GYRO_Z,COUNT
0.000000,0.000000,-863.309326,140.000000,80.000000,237.500000,-6.510325,0.210010,0.140007,1108
0.000000,0.000000,-863.309326,144.444443,84.444443,240.000000,-6.230311,0.490025,0.140007,1109
59.952034,-35.971222,-875.299744,137.777771,71.111115,235.000000,-6.090304,0.770038,-0.070004,1110
23.980814,-23.980814,-935.251770,142.222229,84.444443,240.000000,-6.160308,-0.070004,-0.280014,1111
35.971222,-35.971222,-887.290100,140.000000,73.333336,237.500000,-6.650332,0.280014,-0.280014,1112
23.980814,-23.980814,-911.270935,144.444443,86.666664,240.000000,-7.140357,0.140007,-0.280014,1113
23.980814,-47.961628,-899.280518,142.222229,73.333336,237.500000,-6.860343,-0.210010,-0.770038,1114
47.961628,0.000000,-935.251770,144.444443,80.000000,240.000000,-7.280364,-0.210010,-0.420021,1115
23.980814,0.000000,-875.299744,140.000000,80.000000,237.500000,-7.910396,-0.560028,-0.700035,1116
71.942444,-47.961628,-911.270935,144.444443,88.888885,240.000000,-7.490375,-0.630032,0.210010,1117
23.980814,0.000000,-911.270935,137.777771,71.111115,240.000000,-8.050403,-0.420021,0.070004,1118
0.000000,-23.980814,-911.270935,144.444443,86.666664,240.000000,-7.630382,-0.350018,-1.120056,1119
11.990407,-23.980814,-911.270935,140.000000,73.333336,240.000000,-7.070354,-0.210010,-0.910046,1120
23.980814,-71.942444,-911.270935,146.666672,86.666664,245.000000,-8.190410,-0.280014,-0.070004,1121
35.971222,-35.971222,-911.270935,142.222229,71.111115,235.000000,-8.820441,-0.210010,0.350018,1122
47.961628,-23.980814,-887.290100,144.444443,80.000000,240.000000,-9.730487,-0.140007,0.350018,1123
47.961628,-35.971222,-899.280518,137.777771,75.555557,237.500000,-9.730487,-0.070004,0.210010,1124
23.980814,-47.961628,-887.290100,144.444443,88.888885,240.000000,-9.240462,0.210010,0.700035,1125
23.980814,-23.980814,-923.261353,137.777771,77.777779,237.500000,-9.870494,0.210010,0.700035,1126
0.000000,0.000000,-887.290100,144.444443,86.666664,240.000000,-9.450473,0.350018,-0.070004,1127
0.000000,-35.971222,-899.280518,140.000000,73.333336,232.500000,-9.730487,0.000000,0.910046,1128
47.961628,-47.961628,-911.270935,146.666672,84.444443,242.500000,-9.940497,0.280014,1.050053,1129
23.980814,-35.971222,-923.261353,144.444443,80.000000,237.500000,-9.730487,0.420021,0.000000,1130
0.000000,-23.980814,-863.309326,144.444443,80.000000,237.500000,-8.610431,-0.070004,0.210010,1131
11.990407,-23.980814,-863.309326,137.777771,75.555557,242.500000,-7.420371,0.350018,-0.420021,1132
47.961628,0.000000,-887.290100,142.222229,86.666664,240.000000,-7.420371,0.000000,-0.210010,1133
0.000000,-23.980814,-863.309326,137.777771,75.555557,237.500000,-7.910396,0.560028,-1.120056,1134
11.990407,-23.980814,-887.290100,146.666672,86.666664,240.000000,-7.560378,0.280014,-1.190060,1135
11.990407,-35.971222,-887.290100,140.000000,73.333336,235.000000,-7.840392,-0.070004,-0.350018,1136
47.961628,-95.923256,-887.290100,144.444443,86.666664,237.500000,-7.840392,0.070004,-1.400070,1137
23.980814,-47.961628,-935.251770,144.444443,75.555557,237.500000,-7.840392,0.210010,-0.980049,1138
23.980814,-23.980814,-911.270935,140.000000,84.444443,240.000000,-8.050403,0.490025,-0.210010,1139
47.961628,-47.961628,-887.290100,140.000000,73.333336,235.000000,-7.840392,-0.140007,-0.560028,1140
-23.980814,-23.980814,-911.270935,142.222229,86.666664,245.000000,-9.170459,0.140007,0.070004,1141
23.980814,-35.971222,-911.270935,137.777771,68.888885,240.000000,-9.240462,-0.420021,0.070004,1142
71.942444,-23.980814,-839.328491,144.444443,86.666664,242.500000,-10.500525,-0.210010,-0.420021,1143
23.980814,-23.980814,-887.290100,140.000000,77.777779,237.500000,-10.640532,-0.210010,0.000000,1144
0.000000,-47.961628,-959.232544,144.444443,80.000000,237.500000,-10.850543,-0.350018,-0.420021,1145
23.980814,-47.961628,-887.290100,142.222229,75.555557,237.500000,-10.150508,-0.350018,-0.840042,1146
23.980814,-23.980814,-911.270935,144.444443,88.888885,240.000000,-10.570529,-0.140007,-0.560028,1147
11.990407,-23.980814,-875.299744,140.000000,75.555557,237.500000,-11.060554,-0.350018,-0.140007,1148
71.942444,-71.942444,-791.366882,142.222229,84.444443,237.500000,-10.220511,0.280014,-1.820091,1149
35.971222,-71.942444,-839.328491,140.000000,73.333336,240.000000,-9.520476,0.700035,-2.170109,1150
-815.347656,191.846512,-1151.079102,144.444443,84.444443,242.500000,-8.260413,-0.490025,-6.090304,1151
-107.913666,0.000000,-959.232544,140.000000,73.333336,235.000000,-8.330417,-0.210010,-11.410571,1152
0.000000,-23.980814,-887.290100,144.444443,80.000000,237.500000,-7.560378,-0.070004,-9.170459,1153
11.990407,-23.980814,-863.309326,142.222229,73.333336,237.500000,-5.110256,-0.490025,-1.610080,1154
23.980814,-71.942444,-887.290100,144.444443,86.666664,240.000000,-6.090304,0.840042,-1.400070,1155
11.990407,-47.961628,-911.270935,140.000000,68.888885,240.000000,-5.180259,0.770038,-0.840042,1156
-23.980814,-71.942444,-911.270935,142.222229,84.444443,245.000000,-5.390270,0.210010,-1.120056,1157
0.000000,-59.952034,-911.270935,140.000000,75.555557,237.500000,-5.390270,0.560028,-0.210010,1158
71.942444,-23.980814,-887.290100,144.444443,86.666664,245.000000,-6.230311,0.840042,-1.050053,1159
23.980814,-11.990407,-899.280518,140.000000,80.000000,240.000000,-6.790339,0.630032,-0.980049,1160
47.961628,-23.980814,-911.270935,142.222229,82.222221,240.000000,-6.510325,0.560028,-0.350018,1161
23.980814,-11.990407,-887.290100,140.000000,71.111115,237.500000,-6.230311,0.210010,-0.420021,1162
0.000000,-47.961628,-887.290100,144.444443,84.444443,242.500000,-6.650332,0.140007,0.140007,1163
0.000000,-863.309326,144.444443,84.444443,240.000000,-6.580329,-0.280014,0.420021,0.000000,1164
47.961628,0.000000,-863.309326,144.444443,84.444443,240.000000,-6.580329,-0.280014,0.420021,1165
35.971222,-11.990407,-863.309326,144.444443,73.333336,235.000000,-6.650332,-0.700035,0.700035,1166
23.980814,-47.961628,-887.290100,140.000000,84.444443,240.000000,-6.510325,-0.630032,0.280014,1167
11.990407,-23.980814,-911.270935,140.000000,80.000000,237.500000,-6.300315,-0.350018,0.070004,1168
11.990407,-35.971222,-863.309326,144.444443,86.666664,237.500000,-6.440322,-0.560028,0.070004,1169
23.980814,-35.971222,-875.299744,140.000000,71.111115,237.500000,-6.160308,0.000000,1.190060,1170
0.000000,0.000000,-887.290100,144.444443,86.666664,240.000000,-6.580329,-0.070004,1.050053,1171
11.990407,-23.980814,-911.270935,140.000000,75.555557,237.500000,-6.440322,-0.490025,-0.070004,1172
-23.980814,-23.980814,-863.309326,142.222229,84.444443,242.500000,-6.230311,-0.140007,0.350018,1173
0.000000,-11.990407,-875.299744,140.000000,71.111115,237.500000,-5.950297,0.350018,0.210010,1174
71.942444,-23.980814,-911.270935,140.000000,82.222221,242.500000,-6.090304,0.490025,-0.140007,1175
47.961628,-23.980814,-875.299744,140.000000,77.777779,240.000000,-6.090304,0.140007,-0.350018,1176
0.000000,0.000000,-887.290100,144.444443,86.666664,240.000000,-7.140357,-0.070004,-0.980049,1177
11.990407,-23.980814,-887.290100,140.000000,73.333336,237.500000,-7.770389,0.280014,-1.470073,1178
0.000000,-23.980814,-863.309326,144.444443,84.444443,242.500000,-7.770389,0.000000,-0.700035,1179
23.980814,-11.990407,-887.290100,142.222229,71.111115,237.500000,-8.680434,0.350018,-1.470073,1180
0.000000,0.000000,-959.232544,142.222229,84.444443,240.000000,-7.910396,0.280014,-0.840042,1181
11.990407,-35.971222,-887.290100,137.777771,75.555557,237.500000,-8.190410,0.630032,-0.490025,1182
0.000000,0.000000,-887.290100,144.444443,80.000000,240.000000,-7.630382,0.980049,0.000000,1183
11.990407,-47.961628,-887.290100,140.000000,71.111115,237.500000,-7.210361,0.560028,-0.280014,1184
23.980814,-47.961628,-863.309326,146.666672,84.444443,237.500000,-6.230311,0.350018,0.000000,1185
0.000000,-23.980814,-899.280518,140.000000,75.555557,237.500000,-6.160308,0.630032,-0.210010,1186
23.980814,-23.980814,-959.232544,137.777771,86.666664,240.000000,-6.650332,0.770038,0.140007,1187
35.971222,-11.990407,-911.270935,137.777771,73.333336,237.500000,-6.930346,0.490025,-0.070004,1188
23.980814,-71.942444,-935.251770,146.666672,86.666664,240.000000,-6.300315,0.490025,0.070004,1189
23.980814,-47.961628,-911.270935,142.222229,80.000000,240.000000,-6.300315,0.350018,0.210010,1190
23.980814,-23.980814,-911.270935,142.222229,80.000000,240.000000,-6.020301,0.490025,0.490025,1191
11.990407,-11.990407,-875.299744,137.777771,73.333336,237.500000,-5.740287,1.050053,0.840042,1192
-23.980814,-23.980814,-863.309326,144.444443,84.444443,240.000000,-5.880294,0.980049,0.350018,1193
23.980814,-23.980814,-887.290100,140.000000,75.555557,240.000000,-6.230311,0.770038,1.120056,1194
0.000000,0.000000,-911.270935,142.222229,84.444443,237.500000,-6.510325,1.260063,0.420021,1195
35.971222,-11.990407,-899.280518,142.222229,68.888885,240.000000,-7.000350,2.030102,1.190060,1196
47.961628,-47.961628,-839.328491,140.000000,84.444443,240.000000,-7.630382,1.960098,0.910046,1197
47.961628,-47.961628,-887.290100,142.222229,80.000000,237.500000,-7.700385,1.680084,0.770038,1198
0.000000,-23.980814,-911.270935,144.444443,86.666664,240.000000,-7.700385,2.170109,0.420021,1199
47.961628,-23.980814,-911.270935,144.444443,71.111115,237.500000,-7.350368,2.100105,-0.140007,1200
47.961628,-23.980814,-935.251770,144.444443,84.444443,242.500000,-7.560378,2.800140,-0.560028,1201
59.952034,-11.990407,-887.290100,144.444443,68.888885,235.000000,-6.860343,2.800140,-0.350018,1202
47.961628,-23.980814,-887.290100,144.444443,84.444443,240.000000,-7.140357,2.310116,0.210010,1203
35.971222,-11.990407,-899.280518,140.000000,75.555557,237.500000,-6.930346,2.730137,-0.770038,1204
95.923256,-71.942444,-887.290100,142.222229,80.000000,240.000000,-6.790339,2.660133,-0.210010,1205
35.971222,-59.952034,-875.299744,140.000000,80.000000,237.500000,-5.880294,2.380119,0.210010,1206
0.000000,-23.980814,-887.290100,144.444443,84.444443,240.000000,-6.020301,2.380119,0.280014,1207
23.980814,-11.990407,-887.290100,135.555557,68.888885,235.000000,-5.040252,2.310116,0.350018,1208
0.000000,0.000000,-887.290100,146.666672,86.666664,240.000000,-4.480224,2.240112,0.000000,1209
47.961628,-35.971222,-887.290100,137.777771,73.333336,237.500000,-4.060203,2.030102,0.910046,1210
0.000000,-47.961628,-911.270935,144.444443,86.666664,242.500000,-3.080154,2.590130,-0.070004,1211
23.980814,-35.971222,-887.290100,135.555557,73.333336,237.500000,-2.940147,2.590130,-0.630032,1212
47.961628,-47.961628,-911.270935,140.000000,77.777779,240.000000,-2.240112,2.240112,-0.980049,1213
59.952034,-11.990407,-899.280518,137.777771,71.111115,237.500000,-1.820091,2.240112,-5.530277,1214
-47.961628,-23.980814,-887.290100,144.444443,84.444443,242.500000,-3.080154,2.380119,-8.470424,1215
35.971222,0.000000,-899.280518,140.000000,73.333336,240.000000,-2.520126,2.520126,-2.380119,1216
23.980814,-47.961628,-863.309326,142.222229,84.444443,242.500000,-3.010150,2.520126,-1.050053,1217
0.000000,-23.980814,-911.270935,135.555557,73.333336,237.500000,-3.080154,2.450123,-0.840042,1218
0.000000,-47.961628,-887.290100,140.000000,84.444443,240.000000,-5.670284,1.890095,0.140007,1219
35.971222,-59.952034,-875.299744,140.000000,80.000000,240.000000,-9.660483,0.700035,-2.730137,1220
0.000000,23.980814,-719.424438,137.777771,77.777779,240.000000,-9.170459,1.260063,-4.130207,1221
23.980814,-11.990407,-851.318909,140.000000,73.333336,237.500000,-6.020301,2.310116,0.560028,1222
71.942444,0.000000,-863.309326,137.777771,91.111115,242.500000,-4.830242,0.350018,1.400070,1223
47.961628,-23.980814,-875.299744,135.555557,73.333336,240.000000,-5.250263,0.910046,1.400070,1224
-23.980814,-23.980814,-887.290100,142.222229,86.666664,242.500000,-7.840392,0.420021,-2.030102,1225
11.990407,-23.980814,-887.290100,137.777771,68.888885,240.000000,-5.950297,0.630032,0.210010,1226
23.980814,-23.980814,-863.309326,140.000000,80.000000,242.500000,-6.650332,0.490025,-0.420021,1227
71.942444,-11.990407,-899.280518,140.000000,77.777779,242.500000,-5.740287,0.280014,-1.610080,1228
23.980814,23.980814,-935.251770,137.777771,86.666664,240.000000,-6.160308,0.910046,-4.270214,1229
-155.875290,83.932854,-887.290100,135.555557,71.111115,240.000000,1.540077,-0.630032,-1.610080,1230
-23.980814,-23.980814,-863.309326,140.000000,84.444443,245.000000,-2.170109,1.400070,-6.020301,1231
-11.990407,-11.990407,-887.290100,137.777771,68.888885,240.000000,-5.600280,1.540077,-1.540077,1232
23.980814,-23.980814,-863.309326,137.777771,84.444443,240.000000,-5.460273,1.120056,-1.820091,1233
11.990407,-35.971222,-899.280518,135.555557,73.333336,240.000000,-4.970249,0.630032,-2.310116,1234
0.000000,-71.942444,-887.290100,137.777771,80.000000,240.000000,-5.810291,0.700035,-2.730137,1235
35.971222,-35.971222,-887.290100,137.777771,77.777779,240.000000,-5.810291,0.630032,-0.840042,1236
35.971222,-35.971222,-887.290100,140.000000,84.444443,242.500000,-6.370318,0.840042,-0.700035,1237
59.952034,-71.942444,-935.251770,137.777771,73.333336,240.000000,-6.370318,0.770038,-0.770038,1238
23.980814,-23.980814,-911.270935,137.777771,82.222221,242.500000,-6.720336,0.700035,-0.140007,1239
11.990407,-23.980814,-899.280518,137.777771,71.111115,240.000000,-7.140357,0.210010,-0.210010,1240
23.980814,0.000000,-935.251770,137.777771,84.444443,240.000000,-7.210361,0.280014,-0.420021,1241
35.971222,-23.980814,-923.261353,135.555557,66.666664,240.000000,-7.840392,0.000000,-3.780189,1242
71.942444,0.000000,-887.290100,137.777771,80.000000,237.500000,-7.420371,0.280014,-2.520126,1243
-23.980814,35.971222,-947.242188,137.777771,73.333336,240.000000,-0.700035,-1.400070,1.470073,1244
71.942444,0.000000,-839.328491,137.777771,80.000000,242.500000,-7.350368,0.140007,-0.770038,1245
59.952034,-23.980814,-935.251770,133.333328,73.333336,240.000000,-8.330417,0.350018,0.770038,1246
23.980814,-23.980814,-911.270935,142.222229,84.444443,237.500000,-7.770389,0.070004,0.630032,1247
59.952034,-47.961628,-887.290100,135.555557,73.333336,240.000000,-7.840392,0.490025,-0.840042,1248
47.961628,-71.942444,-911.270935,137.777771,84.444443,242.500000,-7.630382,0.700035,-0.210010,1249
0.000000,-23.980814,-887.290100,137.777771,80.000000,240.000000,-7.770389,0.000000,0.910046,1250
71.942444,-23.980814,-911.270935,137.777771,77.777779,240.000000,-7.280364,-0.210010,-0.980049,1251
35.971222,-71.942444,-887.290100,135.555557,73.333336,240.000000,-7.140357,0.140007,-0.350018,1252
47.961628,-47.961628,-863.309326,142.222229,84.444443,240.000000,-7.210361,0.140007,-0.280014,1253
23.980814,-11.990407,-887.290100,135.555557,75.555557,240.000000,-6.790339,0.700035,0.560028,1254
-23.980814,0.000000,-911.270935,140.000000,86.666664,247.500000,-6.580329,0.350018,-0.490025,1255
-11.990407,-23.980814,-863.309326,135.555557,73.333336,237.500000,-7.630382,0.560028,0.630032,1256
47.961628,-23.980814,-911.270935,137.777771,80.000000,245.000000,-6.860343,0.490025,0.560028,1257
35.971222,-35.971222,-911.270935,135.555557,75.555557,237.500000,-6.930346,0.420021,0.140007,1258
-167.865707,167.865707,-959.232544,137.777771,84.444443,245.000000,-0.490025,-0.420021,2.590130,1259
-23.980814,47.961628,-935.251770,137.777771,73.333336,237.500000,-3.710186,-0.140007,-3.150157,1260
23.980814,0.000000,-863.309326,137.777771,82.222221,242.500000,-4.760238,0.210010,-1.400070,1261
23.980814,-11.990407,-887.290100,137.777771,75.555557,240.000000,-4.200210,0.140007,-3.640182,1262
-23.980814,-23.980814,-911.270935,137.777771,84.444443,245.000000,-5.810291,0.280014,-2.660133,1263
35.971222,-35.971222,-923.261353,135.555557,73.333336,245.000000,-6.300315,-0.210010,-2.660133,1264
0.000000,-23.980814,-887.290100,137.777771,77.777779,237.500000,-4.830242,-0.140007,-1.680084,1265
23.980814,-47.961628,-887.290100,137.777771,80.000000,245.000000,-6.580329,-0.560028,-0.490025,1266
0.000000,-47.961628,-887.290100,137.777771,86.666664,245.000000,-6.930346,-0.630032,-0.140007,1267
35.971222,-23.980814,-887.290100,135.555557,73.333336,237.500000,-6.720336,-0.770038,-0.070004,1268
71.942444,-23.980814,-839.328491,137.777771,86.666664,237.500000,-6.300315,-0.770038,-0.910046,1269
47.961628,0.000000,-863.309326,133.333328,73.333336,237.500000,-5.390270,-0.770038,-1.330067,1270
35.971222,-191.846512,-911.270935,140.000000,82.222221,242.500000,-4.830242,-0.210010,-0.980049,1271
35.971222,-11.990407,-851.318909,135.555557,68.888885,245.000000,-6.300315,0.000000,-0.770038,1272
47.961628,-23.980814,-863.309326,135.555557,80.000000,242.500000,-5.810291,0.000000,-0.770038,1273
47.961628,-23.980814,-899.280518,133.333328,75.555557,240.000000,-7.000350,0.140007,0.770038,1274
0.000000,0.000000,-959.232544,137.777771,86.666664,242.500000,-7.210361,0.700035,-0.070004,1275
47.961628,-11.990407,-899.280518,135.555557,73.333336,237.500000,-7.280364,0.980049,0.770038,1276
23.980814,-71.942444,-911.270935,137.777771,84.444443,245.000000,-7.630382,0.980049,1.330067,1277
11.990407,-35.971222,-911.270935,131.111115,71.111115,240.000000,-8.190410,0.910046,0.840042,1278
-23.980814,0.000000,-863.309326,137.777771,84.444443,245.000000,-7.770389,0.560028,0.840042,1279
11.990407,-35.971222,-875.299744,135.555557,75.555557,240.000000,-7.280364,0.070004,0.910046,1280
47.961628,0.000000,-887.290100,137.777771,80.000000,240.000000,-8.190410,-0.840042,0.630032,1281
47.961628,0.000000,-899.280518,135.555557,73.333336,237.500000,-7.840392,-0.700035,0.770038,1282
-23.980814,-95.923256,-839.328491,137.777771,84.444443,240.000000,-2.380119,-0.980049,4.270214,1283
-11.990407,-59.952034,-887.290100,135.555557,71.111115,240.000000,-6.510325,-1.540077,-2.660133,1284
23.980814,-47.961628,-911.270935,140.000000,86.666664,242.500000,-7.630382,-0.420021,-1.750087,1285
35.971222,-35.971222,-887.290100,137.777771,73.333336,242.500000,-7.210361,-0.700035,-1.540077,1286
23.980814,-47.961628,-887.290100,137.777771,84.444443,242.500000,-7.140357,-0.490025,-2.590130,1287
11.990407,-11.990407,-875.299744,135.555557,77.777779,242.500000,-7.630382,-0.350018,-3.430171,1288
71.942444,0.000000,-911.270935,137.777771,84.444443,245.000000,-7.840392,-0.140007,-3.920196,1289
71.942444,-11.990407,-911.270935,135.555557,73.333336,240.000000,-8.960448,-0.630032,-3.990200,1290
23.980814,-23.980814,-887.290100,137.777771,86.666664,245.000000,-10.570529,-0.280014,-3.570179,1291
35.971222,-11.990407,-899.280518,135.555557,73.333336,240.000000,-11.270564,-0.630032,-1.820091,1292
0.000000,0.000000,-863.309326,140.000000,84.444443,245.000000,-12.250612,-1.680084,0.700035,1293
23.980814,-35.971222,-887.290100,135.555557,73.333336,240.000000,-13.440672,-0.840042,0.210010,1294
23.980814,0.000000,-839.328491,137.777771,80.000000,242.500000,-13.860693,-0.560028,-0.210010,1295
11.990407,11.990407,-911.270935,135.555557,80.000000,240.000000,-14.420721,-0.350018,0.210010,1296
23.980814,-47.961628,-887.290100,142.222229,84.444443,242.500000,-13.650682,-0.140007,0.420021,1297
47.961628,-23.980814,-875.299744,135.555557,73.333336,240.000000,-13.300665,0.000000,-0.420021,1298
0.000000,0.000000,-935.251770,133.333328,86.666664,237.500000,-11.200561,0.770038,-1.400070,1299
0.000000,-35.971222,-899.280518,135.555557,73.333336,240.000000,-9.030452,0.280014,-0.910046,1300
0.000000,0.000000,-911.270935,140.000000,86.666664,240.000000,-7.630382,0.070004,-0.910046,1301
11.990407,-11.990407,-875.299744,140.000000,71.111115,237.500000,-7.280364,0.420021,-1.820091,1302
71.942444,-47.961628,-887.290100,135.555557,80.000000,242.500000,-7.700385,0.700035,-1.050053,1303
47.961628,-11.990407,-875.299744,135.555557,73.333336,240.000000,-7.070354,0.490025,-0.980049,1304
11.990407,167.865707,-875.299744,140.000000,86.666664,242.500000,-6.720336,-0.070004,-0.770038,1305
-23.980814,-23.980814,-875.299744,137.777771,71.111115,240.000000,-5.390270,0.350018,-1.190060,1306
0.000000,-23.980814,-911.270935,137.777771,86.666664,245.000000,-6.020301,0.280014,-1.120056,1307
35.971222,-11.990407,-911.270935,135.555557,71.111115,245.000000,-6.510325,-0.070004,-0.560028,1308
0.000000,-23.980814,-887.290100,140.000000,88.888885,240.000000,-6.020301,0.140007,-0.840042,1309
59.952034,-23.980814,-923.261353,135.555557,80.000000,237.500000,-6.440322,-0.770038,-0.350018,1310
0.000000,-23.980814,-863.309326,137.777771,77.777779,245.000000,-6.230311,-0.560028,-0.840042,1311
23.980814,-35.971222,-875.299744,135.555557,68.888885,237.500000,-6.090304,-0.070004,-0.070004,1312
47.961628,-23.980814,-911.270935,137.777771,84.444443,245.000000,-5.670284,0.140007,-0.280014,1313
35.971222,-35.971222,-899.280518,135.555557,73.333336,240.000000,-6.160308,0.210010,-0.070004,1314
0.000000,0.000000,-935.251770,140.000000,88.888885,245.000000,-6.790339,0.630032,-0.210010,1315
23.980814,-23.980814,-923.261353,135.555557,68.888885,240.000000,-6.650332,0.700035,-0.280014,1316
47.961628,-47.961628,-887.290100,137.777771,80.000000,242.500000,-6.510325,0.490025,-0.490025,1317
35.971222,-47.961628,-911.270935,137.777771,80.000000,240.000000,-6.650332,0.560028,-0.630032,1318
23.980814,-23.980814,-887.290100,142.222229,86.666664,242.500000,-6.370318,0.490025,-0.140007,1319
35.971222,-35.971222,-851.318909,135.555557,73.333336,245.000000,-6.510325,0.910046,-1.260063,1320
-23.980814,-23.980814,-911.270935,135.555557,80.000000,245.000000,-6.300315,0.210010,-0.070004,1321
0.000000,-35.971222,-899.280518,135.555557,71.111115,242.500000,-6.090304,0.490025,-0.140007,1322
47.961628,-47.961628,-887.290100,137.777771,84.444443,245.000000,-5.810291,0.350018,-0.490025,1323
23.980814,-11.990407,-935.251770,135.555557,75.555557,240.000000,-5.320266,0.420021,0.000000,1324
0.000000,-23.980814,-839.328491,137.777771,80.000000,240.000000,-5.320266,0.280014,-0.770038,1325
11.990407,-23.980814,-863.309326,137.777771,77.777779,237.500000,-5.600280,-0.630032,-0.840042,1326
23.980814,-47.961628,-863.309326,140.000000,84.444443,247.500000,-6.300315,-0.980049,-0.070004,1327
0.000000,-23.980814,-875.299744,135.555557,75.555557,240.000000,-7.490375,-1.120056,0.210010,1328
0.000000,-95.923256,-911.270935,140.000000,84.444443,245.000000,-6.580329,-0.770038,0.070004,1329
11.990407,-35.971222,-899.280518,133.333328,71.111115,240.000000,-5.110256,-0.560028,0.560028,1330
23.980814,-23.980814,-911.270935,137.777771,82.222221,245.000000,-6.790339,-0.560028,0.490025,1331
23.980814,-23.980814,-887.290100,135.555557,73.333336,240.000000,-7.140357,-0.490025,0.210010,1332
47.961628,-23.980814,-887.290100,133.333328,77.777779,240.000000,-6.860343,-0.910046,0.210010,1333
35.971222,-11.990407,-875.299744,135.555557,73.333336,245.000000,-6.370318,-0.070004,-0.420021,1334
-23.980814,23.980814,-887.290100,137.777771,86.666664,245.000000,-6.440322,-0.070004,0.210010,1335
35.971222,-11.990407,-899.280518,135.555557,73.333336,240.000000,-6.370318,-0.700035,0.280014,1336
47.961628,0.000000,-839.328491,140.000000,88.888885,242.500000,-6.650332,-0.910046,-0.210010,1337
35.971222,-11.990407,-887.290100,135.555557,68.888885,237.500000,-6.020301,-0.210010,0.140007,1338
71.942444,-23.980814,-911.270935,140.000000,86.666664,242.500000,-6.510325,-1.120056,-0.770038,1339
23.980814,-47.961628,-911.270935,137.777771,77.777779,240.000000,-6.160308,-0.070004,-0.560028,1340
23.980814,-23.980814,-899.280518,135.555557,80.000000,240.000000,-5.880294,0.560028,-0.700035,1341
83.932854,-35.971222,-875.299744,135.555557,77.777779,240.000000,-5.600280,0.210010,-0.700035,1342
23.980814,-23.980814,-863.309326,140.000000,84.444443,240.000000,-6.720336,0.140007,-0.840042,1343
59.952034,-35.971222,-863.309326,135.555557,71.111115,235.000000,-7.140357,0.140007,-0.420021,1344
95.923256,-23.980814,-887.290100,137.777771,82.222221,245.000000,-6.370318,0.560028,0.000000,1345
59.952034,-35.971222,-887.290100,133.333328,71.111115,240.000000,-7.840392,1.400070,0.700035,1346
0.000000,-47.961628,-911.270935,137.777771,86.666664,245.000000,-8.330417,1.050053,-1.120056,1347
47.961628,-35.971222,-851.318909,137.777771,77.777779,242.500000,-8.540427,0.490025,-0.420021,1348
95.923256,-23.980814,-887.290100,140.000000,84.444443,240.000000,-9.450473,0.210010,-0.420021,1349
59.952034,-11.990407,-875.299744,135.555557,71.111115,240.000000,-9.240462,-1.120056,-0.070004,1350
23.980814,0.000000,-935.251770,135.555557,86.666664,240.000000,-9.660483,-1.400070,-0.490025,1351
23.980814,-11.990407,-899.280518,135.555557,73.333336,240.000000,-10.010501,-1.190060,-1.050053,1352
23.980814,-23.980814,-935.251770,135.555557,84.444443,245.000000,-8.820441,-1.330067,-0.770038,1353
59.952034,-23.980814,-911.270935,133.333328,71.111115,240.000000,-8.190410,-1.470073,0.070004,1354
0.000000,-23.980814,-863.309326,137.777771,77.777779,240.000000,-8.470424,-1.190060,-0.630032,1355
11.990407,-23.980814,-899.280518,137.777771,82.222221,240.000000,-8.680434,-0.840042,-0.210010,1356
-23.980814,-23.980814,-887.290100,135.555557,88.888885,245.000000,-9.170459,-1.330067,0.420021,1357
47.961628,-11.990407,-875.299744,133.333328,71.111115,240.000000,-8.820441,-1.540077,0.630032,1358
47.961628,-23.980814,-911.270935,137.777771,82.222221,240.000000,-8.890445,-0.490025,0.560028,1359
23.980814,-23.980814,-875.299744,135.555557,75.555557,237.500000,-8.960448,-0.630032,0.840042,1360
23.980814,-23.980814,-911.270935,137.777771,86.666664,242.500000,-8.050403,-0.420021,0.840042,1361
35.971222,-11.990407,-899.280518,140.000000,71.111115,237.500000,-8.820441,-0.280014,0.840042,1362
23.980814,-71.942444,-911.270935,135.555557,77.777779,240.000000,-10.710536,-0.420021,1.260063,1363
11.990407,-23.980814,-875.299744,135.555557,73.333336,240.000000,-11.200561,-0.560028,1.050053,1364
23.980814,-23.980814,-911.270935,140.000000,86.666664,240.000000,-11.690584,-0.490025,0.420021,1365
47.961628,-11.990407,-899.280518,137.777771,73.333336,237.500000,-11.410571,-0.910046,-0.070004,1366
191.846512,-95.923256,-935.251770,140.000000,84.444443,245.000000,-11.340568,-1.330067,-1.820091,1367
35.971222,-59.952034,-875.299744,135.555557,73.333336,240.000000,-12.810640,-1.050053,-8.680434,1368
23.980814,0.000000,-863.309326,140.000000,86.666664,240.000000,-12.740637,-1.260063,-6.230311,1369
35.971222,0.000000,-863.309326,140.000000,80.000000,240.000000,-11.970598,-1.960098,-1.400070,1370
23.980814,-71.942444,-863.309326,137.777771,77.777779,240.000000,-10.850543,-2.240112,-1.540077,1371
47.961628,-23.980814,-875.299744,135.555557,75.555557,240.000000,-9.730487,-2.450123,-1.190060,1372
0.000000,-47.961628,-887.290100,137.777771,86.666664,245.000000,-9.100455,-2.380119,-1.330067,1373
23.980814,-47.961628,-935.251770,133.333328,73.333336,240.000000,-7.840392,-1.750087,-0.840042,1374
11.990407,-35.971222,-887.290100,135.555557,86.666664,242.500000,-7.630382,-1.120056,-1.330067,1375
