ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_Y,GYRO_X,GYRO_Z,COUNT
959.232544,-23.980814,-119.904068,-344.444458,-364.444458,-185.000000,-1.820091,-1.120056,-0.490025,137
947.242188,23.980814,-143.884888,-344.444458,-364.444458,-187.500000,-2.450123,-1.260063,-0.560028,138
935.251770,47.961628,-119.904068,-342.222229,-357.777771,-185.000000,-1.890095,-0.630032,-0.910046,139
959.232544,23.980814,-131.894485,-342.222229,-355.555542,-190.000000,-1.470073,-0.630032,-0.770038,140
1007.194214,47.961628,-119.904068,-344.444458,-364.444458,-180.000000,-1.330067,-0.630032,-1.470073,141
971.222961,59.952034,-107.913666,-342.222229,-353.333344,-190.000000,-0.490025,-1.050053,-1.400070,142
911.270935,47.961628,-119.904068,-342.222229,-366.666656,-185.000000,0.000000,-0.490025,-1.190060,143
947.242188,47.961628,-155.875290,-346.666656,-360.000000,-190.000000,0.350018,-0.910046,-1.540077,144
959.232544,23.980814,-167.865707,-344.444458,-366.666656,-180.000000,0.280014,-1.050053,-1.400070,145
959.232544,0.000000,-131.894485,-344.444458,-360.000000,-187.500000,0.140007,-1.190060,-0.770038,146
959.232544,95.923256,-119.904068,-342.222229,-360.000000,-185.000000,-0.630032,-1.050053,-0.770038,147
959.232544,59.952034,-143.884888,-342.222229,-357.777771,-187.500000,0.560028,-1.470073,-0.630032,148
959.232544,47.961628,-167.865707,-346.666656,-366.666656,-185.000000,0.420021,-1.190060,-0.770038,149
971.222961,59.952034,-131.894485,-340.000000,-360.000000,-187.500000,0.630032,-0.980049,-1.190060,150
959.232544,0.000000,-167.865707,-346.666656,-364.444458,-180.000000,0.700035,-1.120056,-0.980049,151
959.232544,35.971222,-167.865707,-342.222229,-357.777771,-187.500000,0.210010,-1.050053,-1.260063,152
959.232544,0.000000,-143.884888,-344.444458,-366.666656,-185.000000,-0.420021,-1.260063,-0.910046,153
959.232544,47.961628,-131.894485,-342.222229,-357.777771,-185.000000,-0.350018,-1.820091,-0.490025,154
959.232544,71.942444,-143.884888,-344.444458,-357.777771,-182.500000,0.000000,-1.960098,-0.840042,155
959.232544,35.971222,-143.884888,-342.222229,-364.444458,-185.000000,-0.700035,-2.380119,-0.350018,156
935.251770,23.980814,-119.904068,-342.222229,-368.888885,-185.000000,-1.120056,-2.380119,-0.630032,157
959.232544,23.980814,-131.894485,-342.222229,-362.222229,-187.500000,-1.330067,-1.960098,-0.770038,158
959.232544,23.980814,-167.865707,-344.444458,-364.444458,-185.000000,-1.330067,-2.030102,-0.630032,159
